doc_id,sentence_id,corpus,date,findspot,translation,transliteration,normalized_transliteration,lemma_forms,mdc,semantic_text
D065340,IBUBd7NQgRp2WE4KlaXKfozsZHI,sawlit,MK & SIP,unknown,Daraufhin sagte sie:,ꜥḥꜥ.n ḏd.n =s,aha.n dd.n s,ꜥḥꜥ.n | ḏd | =s,aHa.n Dd.n =s,Translation: Daraufhin sagte sie: | Transliteration: ꜥḥꜥ.n ḏd.n =s | Corpus: sawlit | Date: MK & SIP | Findspot: unknown
D037982,IBUBd0KmkMIf2U1UnyFCS7vIxKc,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Nut jubelt, da der Gott erwacht [...].","ḥꜥi̯ [Nw],t rs nṯr [_]s.n [...] ⸮_?w[_] [...]",hai nwt rs ntr _s.n ... _w_ ...,ḥꜥi̯ | Nw.t | rs | nṯr,"Hai [nw],t rs nTr [_]s.n [...] ⸮_?w[_] [...]","Translation: Nut jubelt, da der Gott erwacht [...]. | Transliteration: ḥꜥi̯ [Nw],t rs nṯr [_]s.n [...] ⸮_?w[_] [...] | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D050150,IBUBd4yqOQYxF01orQHkEXvxPII,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"Möge er dir das göttlich Material aus Bat bringen, wie er es für Min selbst tat.","jni̯ =f n =k ꜥꜣ,t-nṯr m Bꜣ,t mj jri̯ =f n Mnw ḏz =f",jni f n k aat-ntr m bat mj jri f n mnw dz f,jni̯ | =f | n | =k | ꜥꜣ.t-nṯr.jt | m | Bꜣ.t | mj | jri̯ | =f | n | Mnw | ḏs | =f,"jni =f n =k aA,t-nTr m bA,t mj jri =f n mnw Dz =f","Translation: Möge er dir das göttlich Material aus Bat bringen, wie er es für Min selbst tat. | Transliteration: jni̯ =f n =k ꜥꜣ,t-nṯr m Bꜣ,t mj jri̯ =f n Mnw ḏz =f | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D053886,IBUBdzV4F8rQy0n3qkz2TzDviwQ,bbawtotenlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),Ende (des Textes).,jwi̯≡f-pw,jwif-pw,jwi̯,jwi≡f-pw,Translation: Ende (des Textes). | Transliteration: jwi̯≡f-pw | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)
D096463,IBUBd4IsBXlKWETov6d8CvQkG4Y,tb,TIP - Roman times,Upper Egypt (South of Assiut),"Friseur (""Kämmer des Haares"") des Osiris, Hundejäger des Horus, gebt mir den Weg frei!","n wš n Wsjr nw ṯzm.pl Ḥr,w jri̯ n =j wꜣ,t",n ws n wsjr nw tzm.pl hrw jri n j wat,nš | šnj | n.j | Wsjr | nw | ṯzm | Ḥr.w | jri̯ | n | =j | wꜣ.t,"n wS n wsjr nw Tzm.pl Hr,w jri n =j wA,t","Translation: Friseur (""Kämmer des Haares"") des Osiris, Hundejäger des Horus, gebt mir den Weg frei! | Transliteration: n wš n Wsjr nw ṯzm.pl Ḥr,w jri̯ n =j wꜣ,t | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D085961,IBUBd1Uinh4tNkYGow6f6h0n1mw,tb,NK,Upper Egypt (South of Assiut),"Trete aus dem Osten heraus, (du) den der Älteste und die Vorfahren anrufen!","pri̯ m jꜣb,tt njs.w sms,w jm,j.w-bꜣḥ",pri m jabtt njs.w smsw jmj.w-bah,pri̯ | m | jꜣb.tjt | njs | Sms.w | jm.j-bꜣḥ,"pri m jAb,tt njs.w sms,w jm,j.w-bAH","Translation: Trete aus dem Osten heraus, (du) den der Älteste und die Vorfahren anrufen! | Transliteration: pri̯ m jꜣb,tt njs.w sms,w jm,j.w-bꜣḥ | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D093260,IBUBdQC2yYD7YkbrvAc4oX2oxBk,tb,TIP - Roman times,Upper Egypt (South of Assiut),"Als er es anblickte, war daraufhin die Verletzung seiner Augen sehr ""wütend"" (=schmerzhaft).","wnn =f ḥr dgꜣ =f ꜥḥꜥ〈,n〉 (n)ky n(,j) jr,t =f nšnj(.w) wr",wnn f hr dga f ahan nky nj jrt f nsnj.w wr,wnn | =f | ḥr | dgi̯ | =f | ꜥḥꜥ.n | nkn | n.j | jr.t | =f | nšni̯ | wr,"wnn =f Hr dgA =f aHa〈,n〉 (n)ky n(,j) jr,t =f nSnj(.w) wr","Translation: Als er es anblickte, war daraufhin die Verletzung seiner Augen sehr ""wütend"" (=schmerzhaft). | Transliteration: wnn =f ḥr dgꜣ =f ꜥḥꜥ〈,n〉 (n)ky n(,j) jr,t =f nšnj(.w) wr | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D035057,IBUBd3iwV51Hekh4gHgKWMh7UYw,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Pepi Neferkare wird aus dem Gefilde deines Kas, (o Gott), in das Opfergefilde hinabsteigen.","hꜣi̯ Ppy Nfr-kꜣ-Rꜥw m sḫ,t kꜣ =k r sḫ,t-ḥtp",hai ppy nfr-ka-raw m sht ka k r sht-htp,hꜣi̯ | Ppy | Nfr-kꜣ-Rꜥw | m | sḫ.t | kꜣ | =k | r | sḫ.t-ḥtp,"hAi ppy nfr-kA-raw m sx,t kA =k r sx,t-Htp","Translation: Pepi Neferkare wird aus dem Gefilde deines Kas, (o Gott), in das Opfergefilde hinabsteigen. | Transliteration: hꜣi̯ Ppy Nfr-kꜣ-Rꜥw m sḫ,t kꜣ =k r sḫ,t-ḥtp | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D096312,IBUBd9gJIiOg1UWBqMxezW5YMEQ,tb,NK,Upper Egypt (South of Assiut),"Ich bin aus ihren ""Händen"" entkommen.","pri̯.n =j m ḏr,t.pl =s",pri.n j m drt.pl s,pri̯ | =j | m | ḏr.t | =s,"pri.n =j m Dr,t.pl =s","Translation: Ich bin aus ihren ""Händen"" entkommen. | Transliteration: pri̯.n =j m ḏr,t.pl =s | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D039610,IBUBdQrnPVENo0yQhjHU2yHvqIE,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),Zwei Mahlzeiten des Pepi sind in Busiris;,"jw (j)ḫ,t 2 n.t Ppy m Ḏd,w",jw jht 2 n.t ppy m ddw,jw | jḫ.t | 1...n | n.j | Ppy | m | Ḏd.w,"jw (j)x,t 2 n.t ppy m Dd,w","Translation: Zwei Mahlzeiten des Pepi sind in Busiris; | Transliteration: jw (j)ḫ,t 2 n.t Ppy m Ḏd,w | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D063224,IBUCaKx3gvLf30fRlREzNi2qK5k,sawlit,MK & SIP,Middle Egypt (from Kairo to Assiut),"Ich war ein Verwalter der $sšp.t$-Gebäudes, einer mit behutsamer Rede (?) - die, die es hören werden, sind die, die seinen Namen machen - ... (?)","jnk jr,j-sšp,t zꜢw ḏd sḏm.t〈y〉 =sn st jri̯ rn =f s[_]m Ꜥbḥ",jnk jrj-sspt zw dd sdm.ty sn st jri rn f s_m bh,jnk | jr.j-šzp.t | zꜣu̯ | sḏm | =sn | st | jri̯ | rn | =f,"jnk jr,j-sSp,t zAw Dd sDm.t〈y〉 =sn st jri rn =f s[_]m abH","Translation: Ich war ein Verwalter der $sšp.t$-Gebäudes, einer mit behutsamer Rede (?) - die, die es hören werden, sind die, die seinen Namen machen - ... (?) | Transliteration: jnk jr,j-sšp,t zꜢw ḏd sḏm.t〈y〉 =sn st jri̯ rn =f s[_]m Ꜥbḥ | Corpus: sawlit | Date: MK & SIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D095724,IBUBd33D27vRy0GOrfITckjc4M8,tb,NK,Upper Egypt (South of Assiut),"""Worauf ist er befestigt/zu befestigen?""","smn sw jr ḥr jšs,t",smn sw jr hr jsst,smn | sw | jr | ḥr | jšst,"smn sw jr Hr jSs,t","Translation: ""Worauf ist er befestigt/zu befestigen?"" | Transliteration: smn sw jr ḥr jšs,t | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D041739,IBUBdzJzWsFzMk2tjyeHCinyGV8,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Angesehener (o.ä.), [...]",wꜣš [...],was ...,wꜣš,wAS [...],"Translation: Angesehener (o.ä.), [...] | Transliteration: wꜣš [...] | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D096988,IBUBdxF1yP9dAUyhkdmOolAYQQw,tb,TIP - Roman times,Upper Egypt (South of Assiut),"""Du gehörst nicht zu denen.",nn ṯw m-m =sn,nn tw m-m sn,nn | ṯw | m-m | =sn,nn Tw m-m =sn,"Translation: ""Du gehörst nicht zu denen. | Transliteration: nn ṯw m-m =sn | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D043786,IBUBd5gD4eSqkUcpvuLoDKzfjWc,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),Du hast also den Geruch deiner $hdn$-Pflanze nicht gegen Teti zu bringen.,tm.ḫr =ṯ jni̯ sṯ(j) hdn =ṯ r Ttj,tm.hr t jni stj hdn t r ttj,tm | =ṯ | jni̯ | sṯj | hdn | =ṯ | r | Ttj,tm.xr =T jni sT(j) hdn =T r ttj,Translation: Du hast also den Geruch deiner $hdn$-Pflanze nicht gegen Teti zu bringen. | Transliteration: tm.ḫr =ṯ jni̯ sṯ(j) hdn =ṯ r Ttj | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)
D060610,IBUBdxBSTSVFPkAkpy3OUaj3twg,sawlit,MK & SIP,Upper Egypt (South of Assiut),"Was ihren Wahrheitsgehalt betrifft, (genau) darin liegt ihr Wert (wörtl.: was den Aspekt der Maat davon angeht, das ist sein Reichtum: d.h. der Wert dessen, was ich gesagt habe, liegt in seinem Wahrheitsgehalt).","jr zp n mꜣꜥ,t jr,j špss =sn pw",jr zp n maat jrj spss sn pw,jr | zp | n.j | mꜣꜥ.t | jr.j | špss | =sn | pw,"jr zp n mAa,t jr,j Spss =sn pw","Translation: Was ihren Wahrheitsgehalt betrifft, (genau) darin liegt ihr Wert (wörtl.: was den Aspekt der Maat davon angeht, das ist sein Reichtum: d.h. der Wert dessen, was ich gesagt habe, liegt in seinem Wahrheitsgehalt). | Transliteration: jr zp n mꜣꜥ,t jr,j špss =sn pw | Corpus: sawlit | Date: MK & SIP | Findspot: Upper Egypt (South of Assiut)"
D039857,IBUBdzVKwZRa9UXZtKpcQl05KiQ,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),Worte sprechen:,ḏ(d)-mdw,dd-mdw,ḏd-mdw,D(d)-mdw,Translation: Worte sprechen: | Transliteration: ḏ(d)-mdw | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)
D052625,IBUBdwaRo1b5I0MklIPzM8zaqd8,bbawtotenlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),"""Es ist (doch) Nut, die 〈ihn〉 uns (wieder)gibt in anderer 
Gestalt, um 〈ihm〉 die Macht zu geben, sich zu ihnen (Geb und Nut?) zu erheben?""","jn Nw,t rdi̯.t 〈tw≡f〉 n =n m ky qd m rdi̯.t {r}〈n〉 =〈f〉 sḫm ṯzi̯ jr =w",jn nwt rdi.t twf n n m ky qd m rdi.t rn f shm tzi jr w,jn | Nw.t | rḏi̯ | tw=f | n | =n | m | ky | qd | m | rḏi̯ | n | =f | sḫm | ṯzi̯ | r | =w,"jn nw,t rdi.t 〈tw≡f〉 n =n m ky qd m rdi.t {r}〈n〉 =〈f〉 sxm Tzi jr =w","Translation: ""Es ist (doch) Nut, die 〈ihn〉 uns (wieder)gibt in anderer 
Gestalt, um 〈ihm〉 die Macht zu geben, sich zu ihnen (Geb und Nut?) zu erheben?"" | Transliteration: jn Nw,t rdi̯.t 〈tw≡f〉 n =n m ky qd m rdi̯.t {r}〈n〉 =〈f〉 sḫm ṯzi̯ jr =w | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)"
D059683,IBUBd3kS6ZMz4kFxhk7lIJDB1PI,sawlit,NK,Middle Egypt (from Kairo to Assiut),"Während er auf den Schultern der Männer war, da wackelte er mit seinem Nacken.","ḫr jr sw ḥr rmn,j(.pl) (n) nꜣ-n r(m)ṯ.pl jw =f ḥr ktkt m nḥb,t =f",hr jr sw hr rmnj.pl n na-n rmt.pl jw f hr ktkt m nhbt f,ḫr | jr | sw | ḥr | rmn | n.j | nꜣ-n | rmṯ | jw | =f | ḥr | ktkt | m | nḥb.t | =f,"xr jr sw Hr rmn,j(.pl) (n) nA-n r(m)T.pl jw =f Hr ktkt m nHb,t =f","Translation: Während er auf den Schultern der Männer war, da wackelte er mit seinem Nacken. | Transliteration: ḫr jr sw ḥr rmn,j(.pl) (n) nꜣ-n r(m)ṯ.pl jw =f ḥr ktkt m nḥb,t =f | Corpus: sawlit | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)"
D095121,IBUBdwllibp3YE8gsKWjJ442NJ8,tb,TIP - Roman times,Upper Egypt (South of Assiut),"Spruch, um in Memphis für Freude zu sorgen","rʾ n(,j) rḏi̯.t ꜣw(,t)-jb m Ḥw,t-kꜣ-Ptḥ",ra nj rdi.t awt-jb m hwt-ka-pth,rʾ | n.j | rḏi̯ | ꜣw.t-jb | m | Ḥw.t-kꜣ-Ptḥ,"rA n(,j) rDi.t Aw(,t)-jb m Hw,t-kA-ptH","Translation: Spruch, um in Memphis für Freude zu sorgen | Transliteration: rʾ n(,j) rḏi̯.t ꜣw(,t)-jb m Ḥw,t-kꜣ-Ptḥ | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D075208,IBUBdxorUcxdw0ghtO3NoDTbhh0,sawlit,NK,Upper Egypt (South of Assiut),"""Wie groß ist er, wenn er herauskommt, um Nun zu schauen!""",ꜥꜣ.wj sw pri̯ =f r mꜣꜣ Nwn,aa.wj sw pri f r maa nwn,ꜥꜣ | sw | pri̯ | =f | r | mꜣꜣ | Nw.w,aA.wj sw pri =f r mAA nwn,"Translation: ""Wie groß ist er, wenn er herauskommt, um Nun zu schauen!"" | Transliteration: ꜥꜣ.wj sw pri̯ =f r mꜣꜣ Nwn | Corpus: sawlit | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D088600,IBUBd0h9YMt96EdBlwrsb80CTtc,tb,NK,Upper Egypt (South of Assiut),Ich habe das Haus der Nachtbarke passiert.,"swꜣ.n =j ḥr pr sk,tt",swa.n j hr pr sktt,swꜣi̯ | =j | ḥr | pr | msk.tjt,"swA.n =j Hr pr sk,tt","Translation: Ich habe das Haus der Nachtbarke passiert. | Transliteration: swꜣ.n =j ḥr pr sk,tt | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D040200,IBUBdWGRPDFWBEAysSsuNXVX6Ug,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),Pepis [$gsp$] sind die $gsp$ [der Sokarbarke].,[gsp.w] Ppy [gs]p.w [ḥnw],gsp.w ppy gsp.w hnw,Ppy | ḥnw,[gsp.w] ppy [gs]p.w [Hnw],Translation: Pepis [$gsp$] sind die $gsp$ [der Sokarbarke]. | Transliteration: [gsp.w] Ppy [gs]p.w [ḥnw] | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)
D077341,IBUBd7KeIOJ3o0lLlJtL3R8puy4,sawlit,NK,Upper Egypt (South of Assiut),...] für das (Gerichts)kollegium. Es ist unter [...].,"[...] [__]y n qnb,t st ẖr [...]",... __y n qnbt st hr ...,qnb.t | st | ẖr,"[...] [__]y n qnb,t st Xr [...]","Translation: ...] für das (Gerichts)kollegium. Es ist unter [...]. | Transliteration: [...] [__]y n qnb,t st ẖr [...] | Corpus: sawlit | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D041308,IBUBdwP5TjvbNk2DrV0h0Qz20ek,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Denn du bist ja Horus, umgeben vom Schutz seines Auges.","n ṯwt [js] [Ḥr,w] šni̯ m zꜣ jr,t =f",n twt js hrw sni m za jrt f,n | ṯwt | js | Ḥr.w | šni̯ | m | zꜣ | jr.t | =f,"n Twt [js] [Hr,w] Sni m zA jr,t =f","Translation: Denn du bist ja Horus, umgeben vom Schutz seines Auges. | Transliteration: n ṯwt [js] [Ḥr,w] šni̯ m zꜣ jr,t =f | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D095799,IBUBdWOlxJNUHkvXjOqJY4RRq88,tb,TIP - Roman times,Upper Egypt (South of Assiut),"[Das Schriftstück] von geheimem Aussehen, das der Oberste Königliche Schreiber Amenhotep, Sohn des Hapu, gerechtfertigt, fand, und (""indem"") er gebrauchte (es) für sich (als) Schutz des Leibes.","[tꜣ] [šꜥ,t] štꜣ jrw jw:gmj zẖꜣ,w-nsw,t ḥr,j-tp Jmn-ḥtp zꜣ n Ḥp,w mꜣꜥ-ḫrw jw =f (ḥr) jri̯(.t) n =f mk,t ḥ[ꜥ]",ta sat sta jrw jwgmj zhaw-nswt hrj-tp jmn-htp za n hpw maa-hrw jw f hr jri.t n f mkt ha,tꜣ | šꜥ.t | štꜣ | jr.w | gmi̯ | zẖꜣ.w-nswt | ḥr.j-tp | Jmn-ḥtp.w | zꜣ | n.j | Ḥpw | mꜣꜥ-ḫrw | jw | =f | ḥr | jri̯ | n | =f | mkw.t | ḥꜥ.w,"[tA] [Sa,t] StA jrw jw:gmj zXA,w-nsw,t Hr,j-tp jmn-Htp zA n Hp,w mAa-xrw jw =f (Hr) jri(.t) n =f mk,t H[a]","Translation: [Das Schriftstück] von geheimem Aussehen, das der Oberste Königliche Schreiber Amenhotep, Sohn des Hapu, gerechtfertigt, fand, und (""indem"") er gebrauchte (es) für sich (als) Schutz des Leibes. | Transliteration: [tꜣ] [šꜥ,t] štꜣ jrw jw:gmj zẖꜣ,w-nsw,t ḥr,j-tp Jmn-ḥtp zꜣ n Ḥp,w mꜣꜥ-ḫrw jw =f (ḥr) jri̯(.t) n =f mk,t ḥ[ꜥ] | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D039141,IBUBdQHRJ6fA7Em9jE75A9fIQmc,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Der Rinderhirte Horus, er ist getreten.","nr,j jḥ.pl Ḥr,w ḫn⸢d⸣ =f",nrj jh.pl hrw hnd f,nr | jḥ | Ḥr.w | ḫnd | =f,"nr,j jH.pl Hr,w xn⸢d⸣ =f","Translation: Der Rinderhirte Horus, er ist getreten. | Transliteration: nr,j jḥ.pl Ḥr,w ḫn⸢d⸣ =f | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D053041,IBUBdzLDKdpTo0OfhleQbqCETFc,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Pehu-Behdet bringt dir Lobpreis aus bei deiner Annäherung zu ihm in der Nacht, (und dann) bist du (wieder) im 'Tempel des Thrones des Re' (Xois) jeden Tag!""","Pḥ,w-Bḥd,t rdi̯ n =k jꜣ,wy m spr =k r =f m wḫꜣwy wnn =k m 〈Ḥw,t〉-s,t-Rꜥw rꜥw-nb",phw-bhdt rdi n k jawy m spr k r f m whawy wnn k m hwt-st-raw raw-nb,Pḥ.w-Bḥd.t | rḏi̯ | n | =k | jꜣ.w | m | spr | =k | r | =f | m | wḫ | wnn | =k | m | Ḥw.t-s.t-Rꜥw | rꜥw-nb,"pH,w-bHd,t rdi n =k jA,wy m spr =k r =f m wxAwy wnn =k m 〈Hw,t〉-s,t-raw raw-nb","Translation: ""Pehu-Behdet bringt dir Lobpreis aus bei deiner Annäherung zu ihm in der Nacht, (und dann) bist du (wieder) im 'Tempel des Thrones des Re' (Xois) jeden Tag!"" | Transliteration: Pḥ,w-Bḥd,t rdi̯ n =k jꜣ,wy m spr =k r =f m wḫꜣwy wnn =k m 〈Ḥw,t〉-s,t-Rꜥw rꜥw-nb | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D033960,IBUBd57AfuXmw0zpgnniwhvD3Us,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Du im Naut-Busch (Schlange), du sollst zum Nun [...].","jm(,j)-nꜣw,t [...] =k n Nw,w",jmj-nawt ... k n nww,jm.j-nꜣw.t | =k | n | Nw.w,"jm(,j)-nAw,t [...] =k n nw,w","Translation: Du im Naut-Busch (Schlange), du sollst zum Nun [...]. | Transliteration: jm(,j)-nꜣw,t [...] =k n Nw,w | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D050599,IBUBd1aOxcbyGkI6i74ti2Qym9A,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Komm (doch) zu deinem Tempel, (denn) du mußt dich nicht (mehr) fürchten!""",jwi̯ =k r pr =k nn snd =k,jwi k r pr k nn snd k,jwi̯ | =k | r | pr | =k | nn | snḏ | =k,jwi =k r pr =k nn snd =k,"Translation: ""Komm (doch) zu deinem Tempel, (denn) du mußt dich nicht (mehr) fürchten!"" | Transliteration: jwi̯ =k r pr =k nn snd =k | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D090115,IBUBd0Gz55vxXk1Di6SJMNwxikQ,tb,TIP - Roman times,Upper Egypt (South of Assiut),"Osiris distanziert sich von allem seinem Ungemacht (""Bösen"").",wnw sw Wsjr ḥr ḏw.w =f nb,wnw sw wsjr hr dw.w f nb,wni̯ | sw | Wsjr | ḥr | ḏw | =f | nb,wnw sw wsjr Hr Dw.w =f nb,"Translation: Osiris distanziert sich von allem seinem Ungemacht (""Bösen""). | Transliteration: wnw sw Wsjr ḥr ḏw.w =f nb | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D053242,IBUBdQmRHbHul0DysnDcAQh2JbE,bbawtotenlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),"(Denn) er wird sein in der Gunst des Osiris auf Erden unter den Lebenden, sein Sohn wird in seinem Hause fortdauern jeden Tag (wie auch) seine Kinder auf Erden.",wnn =f m ḥs n Wsjr ḥr-tp tꜣ m-m ꜥnḫ.pl mn sꜣ =f m pr =f rꜥw-nb ẖrd.pl =f ḥr-tp tꜣ,wnn f m hs n wsjr hr-tp ta m-m anh.pl mn sa f m pr f raw-nb hrd.pl f hr-tp ta,wnn | =f | m | ḥzw.t | n.j | Wsjr | ḥr-tp | tꜣ | m-m | ꜥnḫ.w | mn | zꜣ | =f | m | pr | =f | rꜥw-nb | ẖrd | =f | ḥr-tp | tꜣ,wnn =f m Hs n wsjr Hr-tp tA m-m anx.pl mn sA =f m pr =f raw-nb Xrd.pl =f Hr-tp tA,"Translation: (Denn) er wird sein in der Gunst des Osiris auf Erden unter den Lebenden, sein Sohn wird in seinem Hause fortdauern jeden Tag (wie auch) seine Kinder auf Erden. | Transliteration: wnn =f m ḥs n Wsjr ḥr-tp tꜣ m-m ꜥnḫ.pl mn sꜣ =f m pr =f rꜥw-nb ẖrd.pl =f ḥr-tp tꜣ | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)"
D093387,IBUBd9n6ZlMP7kfntUrPQieRi6w,tb,NK,Upper Egypt (South of Assiut),Unversehrt bin ich unversehrt.,wḏꜣ =j wḏꜣ.kw,wda j wda.kw,wḏꜣ | =j | wḏꜣ,wDA =j wDA.kw,Translation: Unversehrt bin ich unversehrt. | Transliteration: wḏꜣ =j wḏꜣ.kw | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)
D050913,IBUBd0BmuZrlk0HniUqXXk9KmXI,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Oh 'Verehrungswürdige Keke-Pflanzen des 'Großen Hauses' (in Heliopolis?!)!""","j kkwt.pl-šps-n,w-ḥw,t-ꜥꜣ.t",j kkwt.pl-sps-nw-hwt-aa.t,j | kꜣkꜣ.w-šps.jw-m-ḥw.t-ꜥꜣ.t,"j kkwt.pl-Sps-n,w-Hw,t-aA.t","Translation: ""Oh 'Verehrungswürdige Keke-Pflanzen des 'Großen Hauses' (in Heliopolis?!)!"" | Transliteration: j kkwt.pl-šps-n,w-ḥw,t-ꜥꜣ.t | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D065120,IBUBd3ojQIVcekWTn6Xwm3Nn79k,sawlit,MK & SIP,unknown,Daraufhin wurden Schiffe für den Königssohn Djedefhor ausgerüstet.,ꜥḥꜥ.n sspd ꜥḥꜥ.w.pl n zꜣ-nswt Ḏḏ≡f-Ḥr,aha.n sspd aha.w.pl n za-nswt ddf-hr,ꜥḥꜥ.n | sspd | ꜥḥꜥ | n | zꜣ-nswt | Ḏd=f-Ḥr.w,aHa.n sspd aHa.w.pl n zA-nswt DD≡f-Hr,Translation: Daraufhin wurden Schiffe für den Königssohn Djedefhor ausgerüstet. | Transliteration: ꜥḥꜥ.n sspd ꜥḥꜥ.w.pl n zꜣ-nswt Ḏḏ≡f-Ḥr | Corpus: sawlit | Date: MK & SIP | Findspot: unknown
D031230,IBUBd23uieqTa0kLvBTYaOxWk5I,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"""Steh auf, [Pepi!"", sagt Horus].","ꜥ[ḥꜥ] [Ppy] [pn] [j.n] [Ḥr,w]",aha ppy pn j.n hrw,ꜥḥꜥ | Ppy | pn | j | Ḥr.w,"a[Ha] [ppy] [pn] [j.n] [Hr,w]","Translation: ""Steh auf, [Pepi!"", sagt Horus]. | Transliteration: ꜥ[ḥꜥ] [Ppy] [pn] [j.n] [Ḥr,w] | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D067614,IBUBd52IYlNHvE8ruXoLGxUdzjA,sawlit,MK & SIP,Nubia,"Das, was der Würdenträger und Mund von Nechen Sebekemsaf gesagt hat:",ḏd.t.n zꜣb-〈rʾ〉-Nḫn Sbk-m-sꜣ≡f,dd.t.n zab-ra-nhn sbk-m-saf,ḏd | zꜣb-rʾ-Nḫn | sbk-m-zꜣ=f,Dd.t.n zAb-〈rA〉-nxn sbk-m-sA≡f,"Translation: Das, was der Würdenträger und Mund von Nechen Sebekemsaf gesagt hat: | Transliteration: ḏd.t.n zꜣb-〈rʾ〉-Nḫn Sbk-m-sꜣ≡f | Corpus: sawlit | Date: MK & SIP | Findspot: Nubia"
D050655,IBUBd1Ufi2Camkajj2QH4Q2y0UI,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""'Abbild von Geb' (mit dem) 'Gesicht seiner Mutter'!""","sḫm-Gb ḥr-mw,t≡f",shm-gb hr-mwtf,sḫm.w-Gbb | ḥr-mw.t=f,"sxm-gb Hr-mw,t≡f","Translation: ""'Abbild von Geb' (mit dem) 'Gesicht seiner Mutter'!"" | Transliteration: sḫm-Gb ḥr-mw,t≡f | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
