doc_id,topic_tags_zh,summary_zh,matched_chinese_rules,annotation_source
D100090,奥西里斯信仰；太阳崇拜；死亡与亡灵；亡灵文学,该文本涉及“奥西里斯信仰、太阳崇拜、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；太阳崇拜:ra；死亡与亡灵:ba；亡灵文学:tb,rule_based
D087759,阿蒙信仰；亡灵文学,该文本涉及“阿蒙信仰、亡灵文学”等主题，来源语料为 tb。,阿蒙信仰:jmn；亡灵文学:tb,rule_based
D093123,奥西里斯信仰；亡灵文学,该文本涉及“奥西里斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。,奥西里斯信仰:osiris；亡灵文学:tb,rule_based
D100184,奥西里斯信仰；太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“奥西里斯信仰、太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。,奥西里斯信仰:osiris；太阳崇拜:re；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D094299,神祇信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵；亡灵文学,该文本涉及“神祇信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ba；亡灵文学:tb,rule_based
D101507,太阳崇拜；亡灵文学,该文本涉及“太阳崇拜、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:re；亡灵文学:tb,rule_based
D090334,死亡与亡灵；亡灵文学,该文本涉及“死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,死亡与亡灵:ka；亡灵文学:tb,rule_based
D086401,太阳崇拜；亡灵文学,该文本涉及“太阳崇拜、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:re；亡灵文学:tb,rule_based
D091723,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D090298,太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:ra；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D090114,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D092034,祭祀供奉；亡灵文学,该文本涉及“祭祀供奉、亡灵文学”等主题，来源语料为 tb。文本可能涉及供品、祭祀仪式或神庙宗教实践。,祭祀供奉:htp；亡灵文学:tb,rule_based
D098987,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D086566,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D101106,荷鲁斯信仰；亡灵文学,该文本涉及“荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。,荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D097975,太阳崇拜；荷鲁斯信仰；死亡与亡灵；亡灵文学,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ka；亡灵文学:tb,rule_based
D097807,太阳崇拜；亡灵文学,该文本涉及“太阳崇拜、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:ra；亡灵文学:tb,rule_based
D087717,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D087616,荷鲁斯信仰；亡灵文学,该文本涉及“荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。,荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D091150,奥西里斯信仰；太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“奥西里斯信仰、太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。,奥西里斯信仰:osiris；太阳崇拜:re；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D086417,神祇信仰；亡灵文学,该文本涉及“神祇信仰、亡灵文学”等主题，来源语料为 tb。,神祇信仰:ntr；亡灵文学:tb,rule_based
D087387,太阳崇拜；荷鲁斯信仰；阿蒙信仰；亡灵文学；生命与保护,该文本涉及“太阳崇拜、荷鲁斯信仰、阿蒙信仰、亡灵文学、生命与保护”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:re；荷鲁斯信仰:hr；阿蒙信仰:jmn；亡灵文学:tb；生命与保护:anh,rule_based
D094696,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D095020,神祇信仰；奥西里斯信仰；太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“神祇信仰、奥西里斯信仰、太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。,神祇信仰:ntr；奥西里斯信仰:osiris；太阳崇拜:re；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D090669,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D101131,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D095856,死亡与亡灵；审判与玛阿特；亡灵文学,该文本涉及“死亡与亡灵、审判与玛阿特、亡灵文学”等主题，来源语料为 tb。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。文本可能涉及真理、秩序、公正或亡灵审判观念。,死亡与亡灵:ba；审判与玛阿特:maat；亡灵文学:tb,rule_based
D101483,神祇信仰；太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“神祇信仰、太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,神祇信仰:ntr；太阳崇拜:ra；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D088211,神祇信仰；奥西里斯信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵；亡灵文学；敌人与冲突；生命与保护,该文本涉及“神祇信仰、奥西里斯信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵、亡灵文学、敌人与冲突、生命与保护”等主题，来源语料为 tb。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；奥西里斯信仰:osiris；太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:mwt；亡灵文学:tb；敌人与冲突:hfti；生命与保护:anh,rule_based
D100870,太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:re；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D101392,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D091228,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D086889,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D098624,神祇信仰；亡灵文学,该文本涉及“神祇信仰、亡灵文学”等主题，来源语料为 tb。,神祇信仰:ntr；亡灵文学:tb,rule_based
D092872,太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:ra；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D094007,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D086362,神祇信仰；太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“神祇信仰、太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,神祇信仰:ntr；太阳崇拜:re；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D090413,太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:re；荷鲁斯信仰:horus；亡灵文学:tb,rule_based
D099804,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D099012,荷鲁斯信仰；亡灵文学,该文本涉及“荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。,荷鲁斯信仰:horus；亡灵文学:tb,rule_based
D090711,太阳崇拜；亡灵文学,该文本涉及“太阳崇拜、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:re；亡灵文学:tb,rule_based
D086391,荷鲁斯信仰；亡灵文学,该文本涉及“荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。,荷鲁斯信仰:horus；亡灵文学:tb,rule_based
D096432,神祇信仰；太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“神祇信仰、太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,神祇信仰:ntr；太阳崇拜:ra；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D089675,神祇信仰；亡灵文学,该文本涉及“神祇信仰、亡灵文学”等主题，来源语料为 tb。,神祇信仰:ntr；亡灵文学:tb,rule_based
D090949,太阳崇拜；死亡与亡灵；亡灵文学,该文本涉及“太阳崇拜、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；亡灵文学:tb,rule_based
D086680,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D091981,神祇信仰；太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“神祇信仰、太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,神祇信仰:ntr；太阳崇拜:re；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D088612,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D093243,太阳崇拜；荷鲁斯信仰；死亡与亡灵；亡灵文学,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ba；亡灵文学:tb,rule_based
D094001,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D089882,荷鲁斯信仰；死亡与亡灵；亡灵文学,该文本涉及“荷鲁斯信仰、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,荷鲁斯信仰:horus；死亡与亡灵:ba；亡灵文学:tb,rule_based
D092572,荷鲁斯信仰；亡灵文学,该文本涉及“荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。,荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D099054,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D087298,荷鲁斯信仰；亡灵文学,该文本涉及“荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。,荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D095890,太阳崇拜；死亡与亡灵；亡灵文学,该文本涉及“太阳崇拜、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；死亡与亡灵:ba；亡灵文学:tb,rule_based
D091256,亡灵文学；生命与保护,该文本涉及“亡灵文学、生命与保护”等主题，来源语料为 tb。,亡灵文学:tb；生命与保护:anh,rule_based
D097799,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D101035,亡灵文学,该文本涉及“亡灵文学”等主题，来源语料为 tb。,亡灵文学:tb,rule_based
D099747,荷鲁斯信仰；死亡与亡灵；亡灵文学,该文本涉及“荷鲁斯信仰、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,荷鲁斯信仰:hr；死亡与亡灵:ka；亡灵文学:tb,rule_based
D098334,太阳崇拜；荷鲁斯信仰；王权政治；亡灵文学,该文本涉及“太阳崇拜、荷鲁斯信仰、王权政治、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。文本可能反映国王、法老、王室身份或统治合法性。,太阳崇拜:re；荷鲁斯信仰:hr；王权政治:nswt；亡灵文学:tb,rule_based
D100405,神祇信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵；亡灵文学,该文本涉及“神祇信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ka；亡灵文学:tb,rule_based
D092702,太阳崇拜；荷鲁斯信仰；死亡与亡灵；亡灵文学,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:re；荷鲁斯信仰:hr；死亡与亡灵:ka；亡灵文学:tb,rule_based
D088110,太阳崇拜；荷鲁斯信仰；亡灵文学,该文本涉及“太阳崇拜、荷鲁斯信仰、亡灵文学”等主题，来源语料为 tb。文本可能涉及太阳神、光明、再生或王权神学。,太阳崇拜:re；荷鲁斯信仰:hr；亡灵文学:tb,rule_based
D097924,亡灵文学；生命与保护,该文本涉及“亡灵文学、生命与保护”等主题，来源语料为 tb。,亡灵文学:tb；生命与保护:anh,rule_based
